id,entidadeTipo,entidadeId,entidadeNome,dadosExcluidos,excluidoPor,excluidoPorNome,motivoExclusao,createdAt
660004,acao,900659,Inteligência Emocional e Autoconhecimento,"{""id"":900659,""pdiId"":1020022,""macroId"":210005,""microcompetencia"":""Inteligência Emocional e Autoconhecimento"",""titulo"":""Inteligência Emocional e Autoconhecimento"",""descricao"":""Sugestão de desenvolvimento da Competência: Desenvolver inteligência emocional no ambiente de trabalho – Desenvolver (Treinamento e estudo) – Médio Prazo.Opção 1 (prática autônoma): leitura “Inteligência Emocional” (Daniel Goleman) + caderno de práticas (situação/emoção/gatilho/reação/alternativa) + autorregulação (respiração antes de reuniões, linguagem positiva/CNV, pausas conscientes) + observar evolução.Opção 2 (curso): curso de IE (EV.G/Fundação Bradesco) e/ou curso IE (portal Sebrae) com certificado.Como comprovar: resumo reflexivo com exemplos e registros de práticas e/ou certificado(s) do(s) curso(s)."",""prazo"":""2026-03-11T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-02-03 00:16:18"",""updatedAt"":""2026-02-03 00:16:18""}",1,Equipe CKM Talents,,2026-03-16 16:00:34
660005,acao,1710025,Perspectivas Inovadoras e Apoio à Atividade-Fim,"{""id"":1710025,""pdiId"":1170052,""macroId"":210038,""microcompetencia"":""Educação Empreendedora e Programas Estratégicos"",""titulo"":""Perspectivas Inovadoras e Apoio à Atividade-Fim"",""descricao"":""<ul><li><p style=\""text-align: justify;\""><strong>Contexto</strong>: </p></li><li><p style=\""text-align: justify;\"">Visando ampliar a consistência técnica em relação aos Programas Estratégicos, buscar novas perspectivas sobre criatividade ajudará a conectar o valioso trabalho logístico e administrativo da UAS com a atividade-fim de educação empreendedora apoiada pela Regional Norte.</p></li><li><p style=\""text-align: justify;\""><strong>Como fazer</strong>:</p><ol><li><p style=\""text-align: justify;\""><span>Assistir ao vídeo \""Do schools kill creativity? - As escolas matam a criatividade?\"" do palestrante Sir Ken Robinson, disponível na plataforma TED Talks (site oficial ou YouTube). <em>Dica: O vídeo é super dinâmico e bem-humorado, e pode ser assistido em duas partes curtas, se preferir.</em></span></p><p style=\""text-align: justify;\"">Fazer anotações em tópicos curtos (bullet points) destacando 3 ideias interessantes sobre o estímulo à inovação que foram abordadas na palestra.</p></li><li><p style=\""text-align: justify;\"">Elaborar um mapa mental simples (desenhado à mão ou em ferramenta digital) conectando essas 3 ideias com a infraestrutura e o suporte diário que a UAS oferece para que os projetos educacionais do Sebrae aconteçam na prática.</p></li></ol></li><li><p style=\""text-align: justify;\""><strong>Onde fazer</strong>: </p></li><li><p style=\""text-align: justify;\"">Plataforma TED Talks (YouTube/Site) para o vídeo e ambiente de trabalho para o exercício.</p></li><li><p style=\""text-align: justify;\""><strong>Como comprovar</strong>: </p></li><li><p style=\""text-align: justify;\"">Entrega do mapa mental simples e das anotações em tópicos (pode ser uma foto do material feito à mão) compartilhado com a liderança.</p></li></ul><p></p>"",""prazo"":""2026-06-15T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 17:11:53"",""updatedAt"":""2026-03-05 17:11:53""}",1,Equipe CKM Talents,,2026-03-16 16:01:12
660006,acao,1710024,Aplicação Prática de Priorização em Demandas Logísticas,"{""id"":1710024,""pdiId"":1170052,""macroId"":210016,""microcompetencia"":""Gestão de Projetos e Indicadores"",""titulo"":""Aplicação Prática de Priorização em Demandas Logísticas"",""descricao"":""<ul><li><p style=\""text-align: justify;\""><strong>Contexto</strong>: O aprimoramento contínuo em gestão de projetos é uma excelente oportunidade para a Ilma otimizar seu tempo e manter o foco nas atividades de apoio logístico da UAS de forma estruturada, leve e muito visual.</p></li><li><p style=\""text-align: justify;\""><strong>Como fazer</strong>:</p><ol><li><p style=\""text-align: justify;\"">Retirar na Biblioteca Sebrae (ou acessar a versão digital) o livro \""A Tríade do Tempo\"", do autor Christian Barbosa.</p><p style=\""text-align: justify;\"">Realizar a leitura focada apenas na metodologia de divisão de tarefas (esferas da Importância, Urgência e Circunstância). <em>Dica: Leia em pequenos blocos de 15 a 20 minutos por dia para manter um ritmo confortável e dinâmico.</em></p></li><li><p style=\""text-align: justify;\"">Desenhar uma matriz simples em uma folha A4 ou no computador e classificar as demandas da UAS da sua semana atual dentro dessas três categorias, identificando o que realmente precisa de foco imediato.</p></li></ol></li><li><p style=\""text-align: justify;\""><strong>Onde fazer</strong>: Leitura em ambiente de preferência e aplicação prática da matriz no ambiente de trabalho da UAS.</p></li><li><p style=\""text-align: justify;\""><strong>Como comprovar</strong>: Envio de uma foto ou arquivo da matriz da \""Tríade do Tempo\"" preenchida com as demandas reais da UAS, demonstrando o exercício de priorização semanal.</p></li><li><p></p></li></ul><p></p>"",""prazo"":""2026-05-25T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 17:11:04"",""updatedAt"":""2026-03-05 17:11:04""}",1,Equipe CKM Talents,,2026-03-16 16:01:16
660007,acao,1710023,Mapeamento Visual de Dados da UAS,"{""id"":1710023,""pdiId"":1170052,""macroId"":210035,""microcompetencia"":""Uso de Sistemas e Análise de Dados (CRM/BI)"",""titulo"":""Mapeamento Visual de Dados da UAS"",""descricao"":""<ul><li><p style=\""text-align: justify;\""><strong>Contexto</strong>: Para consolidar ainda mais a atuação da Ilma na gestão de suprimentos e nos processos administrativos da UAS, a organização visual e simplificada de dados de rotina proporcionará mais agilidade e precisão no controle das demandas diárias da Regional Norte.</p></li><li><p style=\""text-align: justify;\""><strong>Como fazer</strong>:</p><ol><li><p style=\""text-align: justify;\"">Selecionar um processo de controle rotineiro da UAS (exemplo: acompanhamento de contratos, requisições de material ou controle de estoque patrimonial).</p></li><li><p style=\""text-align: justify;\"">Extrair os dados do sistema corporativo atual.</p></li><li><p style=\""text-align: justify;\"">Construir uma planilha ou painel simplificado aplicando \""Formatação Condicional\"" (utilizando cores como verde, amarelo e vermelho) para destacar automaticamente os status críticos ou prazos de vencimento.</p></li><li><p style=\""text-align: justify;\"">Atualizar e utilizar essa planilha semanalmente durante o período de um mês para monitorar o processo escolhido.</p></li></ol></li><li><p style=\""text-align: justify;\""><strong>Onde fazer</strong>: Ambiente de trabalho da UAS (utilizando Excel ou sistema similar).</p></li><li><p style=\""text-align: justify;\""><strong>Como comprovar</strong>: Apresentação da planilha de controle formatada e preenchida com os dados reais de um mês de acompanhamento, demonstrando a aplicação visual das cores.</p></li></ul><p style=\""text-align: justify;\""></p>"",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 17:10:14"",""updatedAt"":""2026-03-05 17:10:14""}",1,Equipe CKM Talents,,2026-03-16 16:01:21
660008,acao,1710028,Aprimoramento de Diálogos e Negociações Estratégicas,"{""id"":1710028,""pdiId"":1170051,""macroId"":210032,""microcompetencia"":""Negociação e Relacionamento com Fornecedores"",""titulo"":""Aprimoramento de Diálogos e Negociações Estratégicas"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> Como parte do desenvolvimento contínuo em Vendas, Negociação e Soluções Comerciais, esta iniciativa tem como objetivo refinar a comunicação interpessoal e a estruturação de argumentos, essenciais para interações assertivas com fornecedores e para o alinhamento com clientes internos da área administrativa. </p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> Assistir ao vídeo \""10 ways to have a better conversation - 10 maneiras de ter uma conversa melhor\"" da palestrante Celeste Headlee. Com base nos pilares apresentados no conteúdo, criar um checklist prático de preparação para reuniões de negociação de contratos ou para alinhamentos estratégicos com parceiros de serviços. João Marcos deverá aplicar este checklist em pelo menos duas interações ou negociações reais da sua rotina. </p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> Plataforma TED Talks (para assistir ao vídeo) e ambiente corporativo (para aplicação do checklist). </p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Entrega do checklist de preparação elaborado e um breve relato técnico (uma lauda) descrevendo como a aplicação da ferramenta direcionou o resultado das duas interações reais realizadas.</p>"",""prazo"":""2026-06-25T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 17:16:04"",""updatedAt"":""2026-03-05 17:16:04""}",1,Equipe CKM Talents,,2026-03-16 16:01:32
660009,acao,1710027,Estruturação Analítica para Suporte à Tomada de Decisão,"{""id"":1710027,""pdiId"":1170051,""macroId"":210037,""microcompetencia"":""Extração e Análise de Dados Operacionais"",""titulo"":""Estruturação Analítica para Suporte à Tomada de Decisão"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> Para consolidar ainda mais a atuação em Uso de Sistemas e Análise de Dados (CRM/BI), é estratégico fortalecer a capacidade de extrair e interpretar informações operacionais, subsidiando processos de contratação e gestão de recursos com maior precisão e embasamento técnico. </p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> Realizar o curso \""Análise de Dados - Nível Básico - Estratégia, planejamento e gestão\"" disponibilizado na plataforma Universidade SEBRAE. Em seguida, João Marcos deverá extrair uma base de dados reais da área de suprimentos (como histórico de consumo, controle de estoque ou contratos ativos) e elaborar um dashboard gerencial simples ou um relatório analítico apontando tendências de uso e possíveis gargalos. </p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> Universidade SEBRAE (para o curso) e sistemas internos institucionais (para extração dos dados e criação do relatório). </p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Certificado de conclusão do curso e apresentação do relatório analítico ou dashboard desenvolvido com a base de dados operacionais escolhida.</p>"",""prazo"":""2026-06-10T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 17:14:54"",""updatedAt"":""2026-03-05 17:14:54""}",1,Equipe CKM Talents,,2026-03-16 16:01:34
660010,acao,1710026,Otimização de Fluxos e Entregas na Gestão de Suprimentos,"{""id"":1710026,""pdiId"":1170051,""macroId"":210016,""microcompetencia"":""Planejamento e Controle de Processos Administrativos"",""titulo"":""Otimização de Fluxos e Entregas na Gestão de Suprimentos"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> Visando ampliar a consistência técnica em Gestão de Projetos e Indicadores, esta ação propõe a conexão de metodologias de produtividade à rotina da área de Administração e Suprimentos, otimizando o acompanhamento de aquisições e a organização de demandas diárias de João Marcos. </p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> Ler o livro \""A arte de fazer acontecer\"" (autor: David Allen). Após a leitura, o profissional deverá mapear um processo crítico de sua rotina administrativa atual (por exemplo, o fluxo de compras ou o controle de patrimônio) e aplicar os conceitos estudados para estruturar um painel visual (Kanban físico ou digital) ou um cronograma padronizado de entregas que facilite o acompanhamento das tarefas. </p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> Biblioteca Sebrae (para acesso à leitura) e ambiente de trabalho (para aplicação do método). </p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Relatório técnico contendo o mapeamento do processo administrativo escolhido e o modelo do painel visual ou cronograma estruturado, evidenciando a melhoria no fluxo de trabalho.</p>"",""prazo"":""2026-05-15T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 17:14:14"",""updatedAt"":""2026-03-05 17:14:14""}",1,Equipe CKM Talents,,2026-03-16 16:01:37
660011,acao,900593,Desenvolver Visão Sistêmica das Ações da Regional,"{""id"":900593,""pdiId"":1020021,""macroId"":210015,""microcompetencia"":""Estratégia focada em Indicadores"",""titulo"":""Desenvolver Visão Sistêmica das Ações da Regional"",""descricao"":""Sugestão de desenvolvimento da Competência: Desenvolver Visão Sistêmica das Ações da Regional (Estratégia & Visão de Negócios).Por que fazer: Para ampliar compreensão do todo institucional e fortalecer decisões alinhadas às estratégias organizacionais.Como fazer: Participar de reuniões intersetoriais; mapear interdependências entre áreas; propor ações de integração e sinergia entre times.Onde fazer: Encontros regionais, fóruns internos e reuniões setoriais.Como comprovar: Proposta de integração entre áreas + feedback da coordenação sobre impacto."",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-02-03 00:16:17"",""updatedAt"":""2026-03-02 15:00:49""}",1,Equipe CKM Talents,,2026-03-16 16:01:40
660012,acao,1740005,Liderança Estratégica e Propósito na UAS,"{""id"":1740005,""pdiId"":1170007,""macroId"":210010,""microcompetencia"":""Liderança Inspiradora e Engajamento"",""titulo"":""Liderança Estratégica e Propósito na UAS"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> </p><p style=\""text-align: justify;\"">Coordenar a UAS envolve liderar uma equipe que atende a demandas logísticas, patrimoniais e de suprimentos que impactam toda a organização. Visando ampliar a consistência gerencial, refletir sobre o propósito e a influência da liderança ajuda a manter a equipe engajada e consciente do valor do seu trabalho para o funcionamento institucional.</p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> </p><p style=\""text-align: justify;\"">1. Assistir à palestra \""Como grandes líderes inspiram ação\"", do palestrante Simon Sinek. </p><p style=\""text-align: justify;\"">2. Fazer anotações sobre o conceito do \""Círculo Dourado\"" (Por que, Como, O que). </p><p style=\""text-align: justify;\"">3. Elaborar uma \""Pauta de Alinhamento de Equipe\"", um roteiro estruturado para ser conduzido na próxima reunião de área. O roteiro deve focar em conectar as atividades operacionais da UAS (o \""O que\"") com o propósito maior do Sebrae (o \""Por que\""), visando engajar o time na excelência do atendimento interno. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> Na plataforma TED Talks e aplicação presencial/remota com a equipe da UAS. </p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Roteiro formalizado da \""Pauta de Alinhamento de Equipe\"".</p>"",""prazo"":""2026-04-25T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 18:19:26"",""updatedAt"":""2026-03-05 18:19:26""}",1,Equipe CKM Talents,,2026-03-16 16:13:05
660013,acao,1740004,Implementação de OKRs na Gestão Administrativa,"{""id"":1740004,""pdiId"":1170007,""macroId"":210015,""microcompetencia"":""Estruturação de Metas e Métricas (OKRs)"",""titulo"":""Implementação de OKRs na Gestão Administrativa"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> </p><p style=\""text-align: justify;\"">Para assegurar que a infraestrutura e os processos administrativos estejam organizados para viabilizar as estratégias do Sebrae Tocantins, é útil fortalecer a estruturação de indicadores. A adoção de metodologias ágeis de metas auxilia o gestor a alinhar a equipe de forma transparente e focada em resultados de alto impacto.</p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> </p><p style=\""text-align: justify;\"">1. Realizar a leitura guiada do livro \""os OKRs E as métricas exponenciais\"", do autor John Doerr. </p><p style=\""text-align: justify;\"">2. Com base na metodologia estudada, estruturar um planejamento trimestral ou semestral para a UAS contendo 2 Objetivos Principais (Objectives) e 3 Resultados-Chave (Key Results) para cada objetivo. </p><p style=\""text-align: justify;\"">3. Elaborar um plano de ação (roadmap) detalhando como esses OKRs serão desdobrados e acompanhados junto à equipe administrativa. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> </p><p style=\""text-align: justify;\"">O livro está disponível na Biblioteca Sebrae (Lista de Livros). A aplicação ocorrerá na rotina gerencial da Unidade. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> </p><p style=\""text-align: justify;\"">Arquivo do Planejamento de OKRs e o plano de ação construído para a Unidade de Administração e Suprimentos.</p>"",""prazo"":""2026-06-15T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 18:18:38"",""updatedAt"":""2026-03-05 18:18:38""}",1,Equipe CKM Talents,,2026-03-16 16:13:09
660014,acao,1740003,Análise Estratégica de Dados para Tomada de Decisão na UAS,"{""id"":1740003,""pdiId"":1170007,""macroId"":210036,""microcompetencia"":""Gestão Orientada a Dados em Suprimentos"",""titulo"":""Análise Estratégica de Dados para Tomada de Decisão na UAS"",""descricao"":""<p><strong>Contexto:</strong> </p><p>Como gestor da UAS, utilizar dados de forma estratégica para otimizar aquisições, contratos e logística é fundamental. Aprofundar o uso de painéis e sistemas de informação permitirá uma visão mais clara dos recursos, garantindo maior eficiência, transparência normativa e embasamento na tomada de decisão da liderança.</p><p><strong>Como fazer:</strong> </p><p>1. Matricular-se e concluir o curso \""Análise de dados como suporte à tomada de decisão (Secretaria de Governo Digital)\"". </p><p>2. Após a conclusão, selecionar uma base de dados gerencial da UAS (como histórico de requisições, mapa de licitações ou controle de frotas/patrimônio). </p><p>3. Desenvolver e documentar um modelo de painel de indicadores (dashboard) estratégico, selecionando e estruturando 3 a 5 métricas-chave (KPIs) vitais para o monitoramento mensal da coordenação administrativa. </p><p><strong>Onde fazer:</strong> </p><p>Na plataforma EV.G (Escola Virtual de Governo) e no ambiente de trabalho da UAS. </p><p><strong>Como comprovar:</strong> </p><p>Certificado de conclusão do curso e a entrega do documento contendo a modelagem do painel de indicadores (dashboard) aplicável à rotina da UAS.</p>"",""prazo"":""2026-05-10T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 18:17:39"",""updatedAt"":""2026-03-05 18:17:39""}",1,Equipe CKM Talents,,2026-03-16 16:13:12
660015,acao,1740009,Pesquisa Aplicada em Métodos de Produtividade e Gestão de Tarefas,"{""id"":1740009,""pdiId"":1170046,""macroId"":210009,""microcompetencia"":""Organização Pessoal e Foco em Resultados Operacionais"",""titulo"":""Pesquisa Aplicada em Métodos de Produtividade e Gestão de Tarefas"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> </p><p style=\""text-align: justify;\"">Como parte do desenvolvimento contínuo da função, identificamos que será útil fortalecer os métodos de gestão do tempo e priorização, garantindo maior fluidez nas respostas operacionais e na administração ágil do alto volume de documentações e solicitações diárias da UAS. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> </p><p style=\""text-align: justify;\"">1) Realizar uma pesquisa aprofundada na internet sobre três métodos consagrados de produtividade e priorização de tarefas: Matriz de Eisenhower (urgente x importante), Técnica Pomodoro (foco e interrupções) e Timeblocking (blocos de tempo). </p><p style=\""text-align: justify;\"">2) Redigir um breve relatório analítico (1 a 2 páginas) comparando os métodos pesquisados e definindo qual deles melhor se adapta à realidade de demandas dinâmicas, suporte logístico e interrupções frequentes da UAS. </p><p style=\""text-align: justify;\"">3) Aplicar o método escolhido de forma disciplinada durante 15 dias consecutivos na organização de sua rotina diária (focando na triagem eficiente de e-mails corporativos, acompanhamento de entregas de suprimentos e organização de contratos). </p><p style=\""text-align: justify;\"">4) Manter um checklist diário validando a aplicação do método e registrar os resultados e ganhos de eficiência observados ao final do período de teste. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> </p><p style=\""text-align: justify;\"">Pesquisa autônoma na internet e aplicação prática no ambiente de trabalho. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> </p><p style=\""text-align: justify;\"">Relatório descritivo sobre as três metodologias pesquisadas acompanhado do checklist de registro preenchido após os 15 dias de aplicação prática na rotina da unidade, evidenciando os impactos na produtividade pessoal.</p>"",""prazo"":""2026-06-25T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 18:30:41"",""updatedAt"":""2026-03-05 18:30:41""}",1,Equipe CKM Talents,,2026-03-16 16:14:06
660016,acao,1740008,Comunicação Assertiva no Suporte Interáreas e Criação de Guia de Atendimento,"{""id"":1740008,""pdiId"":1170046,""macroId"":210003,""microcompetencia"":""Excelência no Suporte a Clientes Internos e Fornecedores"",""titulo"":""Comunicação Assertiva no Suporte Interáreas e Criação de Guia de Atendimento"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> </p><p style=\""text-align: justify;\"">Como a UAS presta suporte vital e constante às demais unidades do Sebrae Tocantins, consolidar as técnicas de comunicação de Rafael otimizará o fluxo de atendimento interno, o alinhamento de expectativas e o relacionamento diário com as áreas clientes e fornecedores externos.</p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> </p><p style=\""text-align: justify;\"">1) Assistir ao vídeo \""How to speak so that people want to listen\"" (Como falar para que as pessoas queiram ouvir), ministrado pelo palestrante Julian Treasure, disponível no site TED Talks. </p><p style=\""text-align: justify;\"">2) Refletir sobre os conceitos de clareza e empatia apresentados no vídeo e mapear os 3 principais pontos de atrito, retrabalhos ou dúvidas mais frequentes que os clientes internos do Sebrae apresentam ao solicitar serviços e suprimentos para a UAS. </p><p style=\""text-align: justify;\"">3) Elaborar um \""Guia Rápido de Solicitações\"" ou um checklist padronizado de entrada de demandas, redigido de forma clara e assertiva. </p><p style=\""text-align: justify;\"">4) Instituir o uso deste material para orientar os colaboradores de outras áreas a preencherem e direcionarem corretamente as solicitações, reduzindo ruídos de comunicação e acelerando o tempo de resposta. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> </p><p style=\""text-align: justify;\"">Site TED Talks e ambiente corporativo. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> </p><p style=\""text-align: justify;\"">Breve documento contendo os aprendizados do vídeo aplicados à rotina e o \""Guia Rápido de Solicitações\"" finalizado, formatado e disponibilizado para uso interno das áreas clientes.</p>"",""prazo"":""2026-04-25T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 18:29:49"",""updatedAt"":""2026-03-05 18:29:49""}",1,Equipe CKM Talents,,2026-03-16 16:14:10
660017,acao,1740007,Estruturação e Leitura de Dados para Tomada de Decisão Administrativa,"{""id"":1740007,""pdiId"":1170046,""macroId"":210037,""microcompetencia"":""Uso de Sistemas e Análise de Dados (CRM/BI)"",""titulo"":""Estruturação e Leitura de Dados para Tomada de Decisão Administrativa"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> </p><p style=\""text-align: justify;\"">Visando ampliar a consistência técnica do Rafael na extração, tratamento e leitura de dados operacionais, que são essenciais para o controle patrimonial, logístico e de suprimentos executados de forma estratégica pela UAS.</p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> </p><p style=\""text-align: justify;\"">1) Realizar o curso \""Análise de Dados - Nível Básico\"", disponível na plataforma Universidade SEBRAE. </p><p style=\""text-align: justify;\"">2) Após a conclusão do curso, selecionar uma base de dados real já utilizada na rotina administrativa da UAS (como tabelas de controle de frota, relatórios de movimentação de estoques ou planilhas de gestão de fornecedores). </p><p style=\""text-align: justify;\"">3) Construir um painel gerencial simples (dashboard em Microsoft Excel ou Microsoft Power BI) utilizando os dados selecionados. </p><p style=\""text-align: justify;\"">4) Configurar o painel para cruzar essas informações de forma a facilitar a visualização ágil de gargalos operacionais ou gerar alertas automáticos de prazos de vencimento de contratos e licitações. </p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> </p><p style=\""text-align: justify;\"">Plataforma Universidade SEBRAE e ambiente de trabalho. </p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> </p><p style=\""text-align: justify;\"">Certificado de conclusão do curso e a apresentação do dashboard ou planilha gerencial criado para a liderança, demonstrando sua aplicabilidade prática na rotina da unidade.</p>"",""prazo"":""2026-05-15T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 18:28:58"",""updatedAt"":""2026-03-05 18:28:58""}",1,Equipe CKM Talents,,2026-03-16 16:14:15
660018,acao,1740006,Estudo Guiado e Aprimoramento de Fluxos Administrativos,"{""id"":1740006,""pdiId"":1170046,""macroId"":210016,""microcompetencia"":""Gestão de Projetos e Indicadores"",""titulo"":""Estudo Guiado e Aprimoramento de Fluxos Administrativos"",""descricao"":""<p style=\""text-align: justify;\""><strong>Contexto:</strong> </p><p style=\""text-align: justify;\"">Para fortalecer a atuação do Rafael na estruturação e acompanhamento das demandas diárias da UAS, garantindo que as aquisições, suprimentos e contratos fluam com eficiência, controle e previsibilidade metodológica. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como fazer:</strong> </p><p style=\""text-align: justify;\"">1) Realizar uma pesquisa guiada em artigos técnicos e portais de administração sobre \""Metodologias Ágeis aplicadas a rotinas administrativas e de suprimentos\"" (pesquisar especificamente sobre o método Kanban e a gestão à vista). </p><p style=\""text-align: justify;\"">2) Elaborar um resumo executivo de 1 a 2 páginas sintetizando os principais conceitos de otimização de fluxo aprendidos na pesquisa. </p><p style=\""text-align: justify;\"">3) Escolher um processo crítico e recorrente da sua rotina na UAS (por exemplo, o fluxo de aprovação de compras, cotações ou renovação de contratos de terceirizados) e mapear suas etapas atuais. </p><p style=\""text-align: justify;\"">4) No mesmo documento do resumo, propor um plano prático de melhoria para esse processo utilizando a metodologia pesquisada (exemplo: estruturação de um quadro Kanban para monitorar o status dos contratos) e definir 2 indicadores práticos para mensurar o tempo de resposta ou a redução de gargalos dessa atividade. </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> </p><p style=\""text-align: justify;\"">Ambiente corporativo e internet (pesquisa autônoma). </p><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> </p><p style=\""text-align: justify;\"">Resumo executivo da pesquisa estruturado e entregue junto ao plano de melhoria do processo escolhido, contendo o fluxo desenhado e os 2 indicadores estabelecidos.</p>"",""prazo"":""2026-05-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-05 18:27:36"",""updatedAt"":""2026-03-05 18:27:36""}",1,Equipe CKM Talents,,2026-03-16 16:14:18
660019,acao,900648,Gestão de Projetos e Processos,"{""id"":900648,""pdiId"":1020015,""macroId"":210016,""microcompetencia"":""Gestão de Projetos e Processos"",""titulo"":""Gestão de Projetos e Processos"",""descricao"":""Sugestão de desenvolvimento da Competência: Aprimorar a gestão de projetos com foco em métodos ágeis e OKRs – Potencializar (Desafio profissional) – Curto Prazo."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-02-03 00:16:18"",""updatedAt"":""2026-02-03 00:16:18""}",1,Equipe CKM Talents,,2026-03-16 18:04:46
660020,acao,900647,Estratégia focada em Indicadores,"{""id"":900647,""pdiId"":1020015,""macroId"":210015,""microcompetencia"":""Estratégia focada em Indicadores"",""titulo"":""Estratégia focada em Indicadores"",""descricao"":""Sugestão de desenvolvimento da Competência: Utilizar Power BI para análise de dados e indicadores estratégicos – Potencializar (Desafio profissional).Justificativa: Odilo, desenvolver Power BI elevará sua capacidade de transformar dados em informação visual estratégica, facilitando comunicação de resultados e tomada de decisão por meio de dashboards com tendências, gargalos e oportunidades.Como realizar: escolher um curso prático (Hashtag Treinamentos, curso básico gratuito “do zero ao dashboard”, ou Microsoft Learn); concluir com exercícios; selecionar dados reais da regional e criar um dashboard simples; aplicar em um projeto real (painel de metas) e apresentar em reuniões internas; reservar 30 minutos semanais para treino e ajustes com feedbacks.Como comprovar: certificado (ou print do progresso) + dashboard pronto (link/print) com dados da regional."",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-02-03 00:16:18"",""updatedAt"":""2026-02-05 15:37:59""}",1,Equipe CKM Talents,,2026-03-16 18:05:05
