id,actionId,solicitanteId,tipoSolicitante,justificativa,camposAjustar,status,justificativaAdmin,createdAt,evaluatedAt,evaluatedBy,dadosAntesAjuste,dadosAposAjuste,approvedByLeaderAt,approvedByLeaderId
930009,900366,1290009,colaborador,<p>Alterar para até 30/06/2026.</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 18:01:15,2026-03-17 17:25:55,1,"{""titulo"":""Planejamento, Foco e Resultados"",""descricao"":""Sugestão de desenvolvimento da Competência: Desenvolver competências em Gestão de Projetos (Orientação para Resultados).Por que fazer: Para fortalecer a capacidade de planejar, organizar e executar projetos, garantindo entregas consistentes e superando dificuldades como dispersão e baixa finalização de iniciativas.Como fazer: Executar um microprojeto real: identificar oportunidade de melhoria; desenhar plano com escopo, prazos e responsáveis; usar ferramentas simples (cronograma, kanban, checklist, indicadores); implementar gradualmente e finalizar com relatório de resultados e aprendizados.Onde fazer: No ambiente de trabalho, com apoio de planilha, quadro kanban e checklists.Como comprovar: Plano inicial + registros de acompanhamento (prints/imagens) + relatório final com resultados e lições aprendidas."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Planejamento, Foco e Resultados""}",,,
930010,1560027,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:50:30,2026-03-17 17:26:09,1,"{""titulo"":""Realizar Cursos Internos de Gestão do Tempo e Educação Empreendedora"",""descricao"":""\""SEGUEM DUAS SUGESTÕES DE AÇÕES PARA O SEU DESENVOLVIMENTO Estas ações foram elaboradas para apoiar você no aprimoramento da gestão do tempo e no fortalecimento da visão empreendedora na atuação educacional, promovendo mais eficiência, protagonismo e inovação no seu dia a dia.\n IMPORTANTE: \n Você pode optar por realizar apenas uma das opções, ou executar ambas para potencializar os ganhos no seu desenvolvimento. A escolha deve ser registrada no sistema e validada pela liderança.\n AÇÃO 01 – Aplicar Técnicas de Planejamento e Educação Empreendedora na Prática JUSTIFICATIVA: \n A eficiência no uso do tempo e a mentalidade empreendedora são pilares para uma atuação educacional mais estratégica, inovadora e proativa. Esta ação oferece uma base sólida para planejar melhor as atividades, otimizar recursos e criar soluções criativas frente aos desafios da rotina escolar. Ao realizá-la, o participante se alinha às diretrizes de inovação do Sebrae e desenvolve habilidades essenciais para a transformação educacional.\n COMO REALIZAR A AÇÃO: \n Desenvolva um plano semanal de atividades organizando tarefas, prazos e metas.\n Utilize ferramentas simples como planilhas, aplicativos de produtividade ou quadros Kanban (como Trello ou Planner).\n Incorpore ao plano pelo menos duas práticas de educação empreendedora, como:\n Propor melhorias em um processo pedagógico\n Criar uma pequena ação de inovação com foco em protagonismo ou autonomia dos alunos\n Acompanhe a execução do plano por no mínimo duas semanas.\n Registre os aprendizados, ajustes realizados e resultados percebidos em um relatório reflexivo.\n ONDE FAZER (SUGESTÕES): \n No ambiente de trabalho ou em casa, utilizando ferramentas digitais ou cadernos de organização pessoal.\n Estas são apenas sugestões — a escolha deve ser alinhada com sua liderança e validada pela UGP.\n MATERIAL DE APOIO: \n Planilhas, aplicativos como Trello, Planner, Google Agenda\n Técnicas como Pomodoro, SMART, Eisenhower\n TED Talks: “Gestão de tempo com foco no que é importante” – Laura Vanderkam; “O quebra-cabeça da motivação” – Dan Pink\n COMO COMPROVAR: \n Relato descritivo do plano elaborado, ferramentas utilizadas, técnicas aplicadas e impactos observados.\n AÇÃO 02 – Realizar Curso sobre Gestão do Tempo ou Educação Empreendedora JUSTIFICATIVA: \n O aprofundamento teórico por meio de cursos complementa a prática com conteúdos estruturados e aplicáveis. Os cursos da Universidade Sebrae fortalecem tanto a organização pessoal quanto a mentalidade empreendedora, ampliando a atuação inovadora dos profissionais da educação.\n COMO REALIZAR A AÇÃO: \n Acesse a plataforma Universidade Sebrae: https://uc.sebrae.com.br \n Realize pelo menos um dos cursos listados abaixo:\n “Gestão do Tempo e Produtividade”\n “Como criar um pequeno negócio”\n “Competências da Era Digital – Inovação e Empreendedorismo Digital”\n Conclua todos os módulos e registre os principais aprendizados.\n Reflita sobre como aplicar os conteúdos no seu contexto educacional.\n ONDE FAZER (SUGESTÕES): \n Universidade Sebrae, em local apropriado para estudo e concentração.\n Estas são apenas sugestões — a escolha deve ser alinhada com sua liderança e validada pela UGP.\n MATERIAL DE APOIO: \n Cursos gratuitos na Universidade Sebrae\n Apostilas e vídeos dos cursos\n Leituras complementares sobre produtividade e empreendedorismo educacional\n COMO COMPROVAR: \n Certificado(s) de conclusão emitido(s) pela plataforma Sebrae.\n OBSERVAÇÃO FINAL As opções apresentadas são complementares. O colaborador poderá realizar uma ou ambas para ampliar o impacto de sua atuação. A validação será feita conforme critérios definidos pela UGP.\""\n"",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Gestão do Tempo, Organização e Disciplina""}",,,
930011,1560026,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:52:00,2026-03-17 17:26:20,1,"{""titulo"":""Desenvolver Proatividade na Identificação de Melhorias"",""descricao"":""\""\n \n Justificativa Ser proativo significa enxergar além do óbvio, agir antes que os problemas se agravem e contribuir com soluções concretas. Esta ação tem como objetivo fortalecer o protagonismo profissional da colaboradora, estimulando uma postura investigativa e transformadora em relação ao ambiente de trabalho. Identificada como prioridade na avaliação de desempenho, a capacidade de propor melhorias práticas reforça o compromisso com a inovação, a eficiência e a colaboração institucional.\n Como Realizar a Ação A ação pode ser realizada de forma autônoma e aplicada diretamente no ambiente de trabalho:\n Opção 1: Desenvolvimento Prático Autônomo Análise ativa e proposição de soluções no ambiente de trabalho \n Observe seu ambiente de trabalho ao longo de duas semanas , prestando atenção em processos, interações e fluxos que podem ser otimizados.\n Registre pelo menos três oportunidades reais de melhoria  (ex: comunicação interna, organização de documentos, tempo de resposta, uso de ferramentas).\n Para cada ponto identificado , elabore uma proposta de solução simples e viável, considerando custo, tempo e impacto.\n Agende uma conversa com seu gestor  para apresentar as ideias com objetividade e foco em benefícios institucionais.\n Formalize em um relatório breve  a descrição das oportunidades de melhoria, soluções propostas, e observações recebidas da liderança.\n Opção 2: Desenvolvimento Formal (Curso) Você pode escolher apenas um dos cursos abaixo — não é necessário realizar todos. Todos são reconhecidos e cumprem plenamente o objetivo desta ação: desenvolver sua proatividade na identificação de melhorias e seu olhar inovador no trabalho. Alternativa 1  – Curso “Inovação e Criatividade” – UC Sebrae \n Estimula o pensamento inovador e o olhar crítico para encontrar soluções criativas em desafios cotidianos.\n Como comprovar: Print do curso concluído na UC Sebrae.\n Alternativa 2 – Curso “Melhoria Contínua e Cultura da Inovação” – Escola Virtual Gov (EV.G) \n Aborda metodologias práticas de melhoria de processos e resolução de problemas de forma proativa.\n Como comprovar: certificado de conclusão.\n Alternativa 3 – Curso “Gestão da Mudança” – UC Sebrae \n Estimula a adaptação ativa e a capacidade de antecipar mudanças no ambiente organizacional.\n Como comprovar: Print do curso concluído na UC Sebrae.\n \n  Sugestões Práticas para o Dia a Dia Tenha sempre um caderno ou bloco digital de anotações para registrar ideias e oportunidades de melhoria.\n Converse com colegas de diferentes setores para ter uma visão mais ampla dos desafios e potenciais melhorias.\n Use perguntas como: “Como isso pode ser feito de forma mais simples?”, “Há algum gargalo aqui?” ou “Isso está agregando valor?”\n  Vídeos e Conteúdos de Apoio TED Talk: “Como iniciar um movimento” – Derek Sivers \n Livro: “A estratégia do oceano azul” – Kim e Mauborgne \n Como Comprovar Para a prática : Relatório com no mínimo três melhorias propostas, acompanhadas das justificativas e soluções sugeridas, validado com feedback do gestor ou responsável direto.\n Para o curso : Envio do certificado de conclusão do curso realizado.\n Aviso Importante As opções apresentadas são complementares. O participante poderá realizar uma das alternativas ou ambas para maximizar seu desenvolvimento.\nA escolha final dos cursos e a validação dos registros estarão sujeitas à avaliação da UGP.\n Resumo Final A mudança começa com quem tem coragem de olhar ao redor e agir. Exercite sua proatividade e contribua para um ambiente de trabalho mais eficiente, inovador e colaborativo!\n\""\n"",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Protagonismo, Autogestão e Responsabilidade Profissional""}",,,
930012,900511,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:52:29,2026-03-17 17:27:49,1,"{""titulo"":""Adaptabilidade/Flexibilidade/Resiliência"",""descricao"":""- Qual a sugestão do que se deve fazer: Desenvolver adaptabilidade e resiliência frente a mudanças organizacionais. - Por que fazer: Para atuar com equilíbrio e eficiência em ambientes dinâmicos, respondendo de forma construtiva às transformações. - Como se deve fazer: Vivenciar adaptação a novos processos, registrar desafios e estratégias, elaborar relato reflexivo e complementar com cursos estruturados. - Onde se pode fazer (quais as sugestões): Universidade Sebrae (“Mudanças organizacionais”); Fundação Bradesco (“Resiliência”); TED Talks. - Como comprovar que fez: Relato reflexivo da situação vivida ou certificado do curso realizado."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Adaptabilidade, Flexibilidade e Resiliência""}",,,
930013,900514,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:52:40,2026-03-17 17:28:00,1,"{""titulo"":""Planejamento, Foco e Resultados"",""descricao"":""- Qual a sugestão do que se deve fazer: Criar e acompanhar metas semanais com ferramentas de gestão (Ação 01). - Por que fazer: Para transformar metas em entregas concretas, com mais organização, produtividade e alinhamento às prioridades institucionais. - Como se deve fazer: Escolher ferramenta (Trello/Planner/Excel/Notion/agenda); definir metas semanais com prazos e indicadores; organizar em cronograma/checklists/Kanban; revisar semanalmente; documentar entregas com prints/registros/relatos. - Onde se pode fazer (quais as sugestões): No trabalho, em casa ou onde consiga manter um sistema de organização consistente. - Como comprovar que fez: Cronograma semanal/mensal com metas e evidências das entregas (registros, relatórios, imagens ou prints)."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Planejamento, Foco e Resultados""}",,,
930014,900515,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:52:52,2026-03-17 17:28:12,1,"{""titulo"":""Inovação, Criatividade e Visão Estratégica"",""descricao"":""- Qual a sugestão do que se deve fazer: Aplicar estratégias para mensurar e ampliar impacto em projetos educacionais (Opção prática – primeira sugestão apresentada). - Por que fazer: Para gerar impacto real e mensurável, ampliando alcance e relevância das ações e contribuindo para inovação e efetividade institucional. - Como se deve fazer: Escolher projeto; pesquisar metodologias (Teoria da Mudança, SMART, Matriz de Impacto); criar proposta com objetivo, indicadores e instrumentos de coleta; implementar parcialmente; coletar dados; elaborar relatório simples com resultados e melhorias. - Onde se pode fazer (quais as sugestões): Em projetos educacionais em andamento ou a implementar (no contexto de trabalho). - Como comprovar que fez: Relatório de aplicação das estratégias com metodologias utilizadas e resultados observados."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inovação, Criatividade e Visão de Futuro""}",,,
930015,1020020,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:53:28,2026-03-17 17:28:22,1,"{""titulo"":""Melhorar Fluência Verbal e Comunicação em Público"",""descricao"":""O que fazer\nDesenvolver a fluência verbal, a clareza na articulação das ideias e a confiança para falar em público, fortalecendo a comunicação oral em contextos profissionais e educacionais.\n\nComo fazer\n\nRealizar práticas semanais de apresentações curtas (3 a 5 minutos) em pequenos grupos, presenciais ou virtuais, registrando feedbacks sobre clareza, ritmo e naturalidade.\n\nGravar apresentações para autoavaliação da evolução da dicção, entonação e fluidez verbal.\n\nAlternativamente ou de forma complementar, realizar curso voltado à oratória e comunicação verbal, como:\n\n“Comunicação Assertiva: Oratória, Retórica e Técnicas de Apresentação” (EV.G);\n\n“Comunicação Não Violenta” (UNIFESO / Portal Sebrae).\n\nOnde fazer\n\nAmbiente de trabalho (reuniões, apresentações internas);\n\nPlataforma EV.G;\n\nPortal Sebrae (UNIFESO);\n\nBiblioteca Sebrae e TED Talks como apoio complementar.\n\nComo comprovar\n\nPara prática: envio de pelo menos duas gravações de apresentações realizadas, acompanhadas de breve relato com evolução percebida.\n\nPara curso: certificado de conclusão do curso realizado."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
930016,900509,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:53:40,2026-03-17 17:28:33,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""- Qual a sugestão do que se deve fazer: Desenvolver clareza e detalhamento na comunicação utilizando técnica 5W2H. - Por que fazer: Para melhorar alinhamento institucional, reduzir ruídos e tornar comunicações mais objetivas e eficazes. - Como se deve fazer: Estruturar e-mails e relatórios com 5W2H, praticar feedback escrito e registrar exemplos reais para validação. - Onde se pode fazer (quais as sugestões): EV.G (“Comunicação Assertiva”); UNIFESO/Sebrae (“Comunicação não violenta”); TED Talks. - Como comprovar que fez: Dois exemplos reais de comunicação estruturada ou certificado do curso realizado."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
930017,900510,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:53:48,2026-03-17 17:28:45,1,"{""titulo"":""Presença Executiva"",""descricao"":""- Qual a sugestão do que se deve fazer: Desenvolver iniciativa e capacidade de influência por meio de posicionamento propositivo em reuniões. - Por que fazer: Para fortalecer protagonismo, segurança comportamental e influência positiva mesmo sem cargo formal de liderança. - Como se deve fazer: Preparar sugestões antes de reuniões, apresentar propostas objetivas, registrar encaminhamentos e elaborar relatório final de evidências. - Onde se pode fazer (quais as sugestões): Universidade Sebrae (curso “Gestão colaborativa”); prática direta em reuniões de equipe. - Como comprovar que fez: Relatório com no mínimo três participações ativas e registros das ideias propostas ou certificado do curso."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Presença Executiva e Postura Profissional""}",,,
930018,900513,1290017,colaborador,"<p>Solicito, por gentileza, a alteração para a data de 31/07/2026</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:53:58,2026-03-17 17:28:53,1,"{""titulo"":""Políticas Públicas e Desenvolvimento Territorial"",""descricao"":""- Qual a sugestão do que se deve fazer: Realizar MBA em Gestão Empresarial. - Por que fazer: Para fortalecer a gestão educacional com base em conhecimentos estruturados de gestão, apoiando desempenho e bem-estar no trabalho. - Como se deve fazer: Cursar o MBA em Gestão Empresarial conforme trilha, módulos e exigências da instituição ofertante. - Onde se pode fazer (quais as sugestões): Instituição/plataforma que oferte o MBA (conforme disponibilidade e validação interna, quando aplicável). - Como comprovar que fez: Comprovante de matrícula e/ou certificado/diploma de conclusão do MBA."",""prazo"":""2026-06-30T00:00:00.000Z"",""competencia"":""TÉCNICA - Políticas Públicas e Desenvolvimento Territorial""}",,,
930019,900634,1290013,colaborador,<p>Alterar para 30 de Junho </p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 19:59:25,2026-03-17 17:29:05,1,"{""titulo"":""Inteligência Emocional e Autoconhecimento"",""descricao"":""Sugestão de desenvolvimento da Competência: Fortalecer Automotivação e Independência na Realização de Atividades (Autoconhecimento e Inteligência Emocional) – Longo prazo.Por que fazer: Para manter motivação interna, disciplina e foco em rotinas normativas e tarefas de consistência, apoiando autoliderança e mindset de crescimento.Como fazer: Realizar curso de Autoliderança (Escola Conquer ou Sebrae); ler Mindset (Carol Dweck); definir metas semanais pessoais; registrar reflexões semanais (conquistas/dificuldades/aprendizados); compartilhar aprendizados com colega/mentor para reforço.Onde fazer: Conquer/Sebrae + leitura individual + rotina de trabalho.Como comprovar: Certificado do curso + relato de aplicação prática com metas semanais e reflexões do período."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inteligência Emocional e Autoconhecimento""}",,,
930020,900635,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:00:07,2026-03-17 17:29:19,1,"{""titulo"":""Inteligência Emocional e Autoconhecimento"",""descricao"":""Sugestão de desenvolvimento da Competência: Desenvolver Persistência e Paciência em Rotinas de Trabalho (Autoconhecimento e Inteligência Emocional).Por que fazer: Para sustentar dedicação contínua em tarefas de longo prazo e lidar com desafios com resiliência e paciência.Como fazer: Realizar curso “Resiliência no Ambiente de Trabalho” (LinkedIn Learning ou Sebrae); assistir ao TED Talk “Grit” (Angela Duckworth); aplicar práticas de gestão do tempo; manter diário de bordo semanal (dificuldades e estratégias); relatar avanços ao gestor periodicamente.Onde fazer: LinkedIn Learning/Sebrae + TED (online) + rotina de trabalho (diário e aplicação).Como comprovar: Certificado do curso + registros do diário de bordo evidenciando prática e evolução."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inteligência Emocional e Autoconhecimento""}",,,
930021,900636,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:00:18,2026-03-17 17:29:32,1,"{""titulo"":""Protagonismo, Autogestão e Tomada de Decisão"",""descricao"":""Sugestão de desenvolvimento da Competência: Aprimorar a Tomada de Decisão Ágil e Estratégica (Gestão e Tomada de Decisão) – Médio prazo (01/06/2025 a 31/12/2025).Por que fazer: Para desenvolver rapidez e precisão na análise, tomando decisões estratégicas alinhadas a objetivos e com suporte de critérios claros, com consciência emocional e bom relacionamento interpessoal.Como fazer: Realizar curso (ex.: Soluções Ágeis – Sebrae) ou alternativa equivalente; complementar com leitura (Decisões Difíceis, Ben Horowitz); praticar estudos de caso semanalmente; criar checklist pessoal para decisões; refletir continuamente sobre decisões e aprendizados.Onde fazer: Sebrae (curso) e/ou outra formação indicada; aplicação no trabalho.Como comprovar: Certificado do curso + checklist pessoal de apoio à decisão."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Tomada de Decisão e Julgamento Técnico""}",,,
930022,900638,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:00:27,2026-03-17 17:29:44,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Aprimorar Comunicação e Oratória para Impacto Profissional (Confiança e Relacionamento) – Médio Prazo.Objetivo: Desenvolver comunicação verbal e não-verbal com clareza, expressividade e assertividade, ampliando influência profissional.Como fazer: Curso de Comunicação e Oratória (Vox2You, Escola Conquer ou EV.G); praticar apresentações em grupos internos; gravar vídeos e analisar voz, postura e clareza; participar de eventos com fala em público; aplicar diariamente escuta ativa e comunicação empática.Onde fazer: Vox2You, Escola Conquer, EV.G (curso 1347 e 815), eventos internos do Sebrae e formações externas (Unyleya).Como comprovar: Certificado + vídeo de apresentação individual + relato breve de participação em eventos de fala pública."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
930023,900639,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:00:38,2026-03-17 17:29:56,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Reforçar Comunicação Estratégica e Escuta Ativa (Confiança e Relacionamento) – Longo Prazo.Por que fazer: Para complementar a comunicação assertiva, adaptando mensagens ao público e fortalecendo escuta ativa, essencial para relações interpessoais eficazes.Como fazer: Curso “Comunicação Estratégica e Escuta Ativa” (Conquer/Udemy); leitura de apoio Como Fazer Amigos e Influenciar Pessoas (Dale Carnegie); participar de oficinas/grupos de prática; aplicar perguntas abertas e comunicação assertiva em reuniões e atendimentos; solicitar feedback de colegas e superiores.Onde fazer: Escola Conquer, Udemy e leitura dirigida.Como comprovar: Certificado + relato prático demonstrando aplicação de técnicas de escuta ativa no dia a dia."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
930024,900640,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:00:48,2026-03-17 17:30:25,1,"{""titulo"":""Vendas, Negociação e Soluções Comerciais"",""descricao"":""Sugestão de desenvolvimento da Competência: Aperfeiçoar Técnicas de Vendas Consultivas (Técnicas de Vendas e Negociação) – Médio Prazo.Objetivo: Fortalecer vendas consultivas com foco em identificar necessidades do cliente e oferecer soluções alinhadas ao perfil do público.Como fazer: Curso na Escola Conquer; alternativa: vídeos formativos da Endeavor Brasil; simulações internas de vendas; aplicar técnicas no atendimento diário; solicitar feedback estruturado de clientes e supervisores.Onde fazer: Escola Conquer, Endeavor Brasil e ambiente de trabalho.Como comprovar: Certificado + registro de casos práticos + relato de feedbacks recebidos."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""TÉCNICA - Vendas, Negociação e Soluções Comerciais""}",,,
930025,900641,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo"",""Macro Competência""]}",aprovada,,2026-03-16 20:00:59,2026-03-17 17:30:49,1,"{""titulo"":""Tecnologia, Dados e Transformação Digital"",""descricao"":""Sugestão de desenvolvimento da Competência: Aprimorar Conhecimentos em Excel Intermediário (Tecnologia e Análise de Dados) – Curto Prazo.Por que fazer: Para transformar dados em decisões, criar dashboards, interpretar indicadores e aumentar autonomia estratégica no ambiente institucional.Como fazer: Curso “Microsoft Excel 2016 – Intermediário” (Fundação Bradesco) ou “Excel na Prática”; aplicar no dia a dia com planilhas de indicadores, automação por fórmulas e modelos reutilizáveis; explorar conteúdos de apoio como Ninja do Excel (YouTube).Como comprovar: Certificado ou envio de planilha desenvolvida com pelo menos 3 fórmulas intermediárias + gráficos + aba explicativa do raciocínio."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""TÉCNICA - Tecnologia, Dados e Transformação Digital""}",,,
930026,900643,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:01:07,2026-03-17 17:30:58,1,"{""titulo"":""Atitude Inovadora com visão de futuro"",""descricao"":""Sugestão de desenvolvimento da Competência: Aprimorar Conceitos de Inovação e Transformação Digital no Trabalho (Inovação e Tecnologia) – Longo Prazo.Por que fazer: Para consolidar conhecimentos digitais e aplicá-los na prática, impulsionando eficiência e cultura de inovação.Como fazer: Curso “Inovação e Transformação Digital para Resultados” (Digital House ou Sebrae); alternativa: TED Talk Linda Hill; mapear processos do setor que podem ser otimizados; propor inovação digital à liderança; participar de fóruns e eventos sobre tecnologia.Como comprovar: Certificado + apresentação formal de proposta de inovação tecnológica aplicada ao setor."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inovação, Criatividade e Visão de Futuro""}",,,
930027,900492,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:01:16,2026-03-17 17:32:38,1,"{""titulo"":""Planejamento, Foco e Resultados"",""descricao"":""SugestÃ£o de desenvolvimento da CompetÃªncia: Desenvolver Foco em Resultados e Entregas de Alto Impacto (GestÃ£o de Resultados) â€“ Longo prazo.Por que fazer: Para alinhar esforÃ§os individuais Ã s metas organizacionais, aumentar entrega de valor e reforÃ§ar propÃ³sito como motor de performance.Como fazer: Realizar curso â€œGestÃ£o de Resultados e Performanceâ€ (Escola Conquer ou Sebrae); assistir ao TED Talk â€œStart with Whyâ€ (Simon Sinek); elaborar planos de aÃ§Ã£o semanais com metas e prazos; acompanhar indicadores semanalmente; solicitar feedback regular da gestÃ£o.Onde fazer: Escola Conquer/Sebrae (curso) + TED (online) + rotina de trabalho (planos e indicadores).Como comprovar: Certificado do curso + entrega de planos semanais + registro de feedback da gestÃ£o sobre evoluÃ§Ã£o."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Planejamento, Foco e Resultados""}",,,
930028,900637,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:01:25,2026-03-17 17:32:27,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Reforçar Autoconfiança e Exposição Positiva de Ideias (Confiança e Relacionamento) – Médio Prazo (01/06/2025 a 31/12/2025).Por que fazer: Para fortalecer a autoconfiança e a capacidade de socializar ideias com segurança, promovendo relacionamentos positivos, conforme apontado no DISC.Como fazer: Realizar curso “Autoconfiança e Comunicação” (Escola Conquer ou Udemy) ou ler Coragem para Liderar (Brené Brown); participar de dinâmicas de networking e apresentações em grupo; estabelecer meta de apresentar ao menos 1 ideia em reuniões semanais; solicitar feedback sobre clareza e impacto das ideias apresentadas.Onde fazer: Escola Conquer, Udemy e leitura orientada.Como comprovar: Certificado do curso + relato das participações em reuniões ou eventos de networking."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
930029,900644,1290013,colaborador,<p>Alterar para 30 de junho</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 20:01:41,2026-03-17 17:32:18,1,"{""titulo"":""Atitude Inovadora com visão de futuro"",""descricao"":""Sugestão de desenvolvimento da Competência: Entender Aplicações Práticas de Inteligência Artificial (Inovação e Tecnologia) – Médio Prazo (01/06/2025 a 31/12/2025).Por que fazer: Para fortalecer competitividade profissional e adaptação à transformação digital por meio do domínio de fundamentos de IA.Como fazer: Curso “Introdução à IA” (Sebrae/Alura) ou EV.G (curso 861); alternativa: TED Talk Kai-Fu Lee; testar ferramentas de IA em tarefas simples; compartilhar aprendizados em reunião de equipe.Como comprovar: Certificado + relato de aplicações práticas realizadas no trabalho."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inovação, Criatividade e Visão de Futuro""}",,,
930030,900645,1290015,colaborador,"<p>Solicito alteração do prazo para 30/06/2026, sendo este o tempo necessário para participação em treinamentos e aplicação prática dos conhecimentos adquiridos.</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-16 21:07:55,2026-03-17 17:32:09,1,"{""titulo"":""Comunicação Relacional"",""descricao"":""Sugestão de desenvolvimento da Competência: Aprimorar a Comunicação Estratégica e Media Training (Treinamento e Estudo + Prática Estruturada) – Desafio Profissional.Por que fazer: Para aumentar clareza, objetividade e confiança diante de públicos internos e externos, fortalecendo presença estratégica e influência.Como fazer: Curso de Comunicação Estratégica (Conquer+, Dale Carnegie, Sebrae Play) ou projeto autônomo com gravações semanais e análise crítica; simular entrevistas internas; integrar IA e dados para apoiar apresentações; solicitar feedback estruturado.Como comprovar: Certificado + vídeo de simulação ou relatório do projeto prático + vídeo final."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
