id,actionId,colaboradorId,status,justificativaAdmin,createdAt,evaluatedAt,evaluatedBy,satisfactionScore,descricao,arquivo,respostaColaborador,dataResposta,tipoEvidencia,data_realizacao,cargaHoraria,oQueRealizou,comoAplicou,resultadoPratico,impactoPercentual,principalAprendizado,linkExterno,evidenciaComprova,impactoComprova,impactoValidadoAdmin,parecerImpacto
1830004,1260006,1650006,aprovada,,2026-03-19 13:29:33,2026-03-19 16:30:02,1,,"Estou comprovando esta evidência por meio da aplicação prática da ferramenta Janela de Decisão 24h (Critério 3x3) na minha rotina de trabalho como Analista no Sebrae. Para isso, elaborei uma planilha com o registro de 5 decisões reais, relacionadas a situações de agenda, priorização de demandas, entregas internas, alinhamentos com área parceira e atendimento a público/empresário.

Em cada situação, realizei a avaliação dos três critérios propostos pela atividade — Impacto, Esforço e Risco — atribuindo notas de 1 a 5 para cada item, calculando a média e aplicando a regra definida: média maior ou igual a 3, decisão em até 24 horas; média menor que 3, solicitação de segunda opinião e reavaliação no dia seguinte.

Como evidência, estou enviando:

Planilha preenchida com as 5 decisões registradas, contendo data, situação, critérios avaliados, média, regra aplicada, decisão e resultado observado;

Síntese em Word, com os principais aprendizados e percepções obtidos a partir da aplicação da ferramenta na rotina profissional.

A atividade permitiu exercitar uma tomada de decisão mais estruturada, objetiva e alinhada à realidade da atuação no Sebrae, contribuindo para mais clareza, agilidade e redução de retrabalho nas demandas analisadas.

--- Principal Aprendizado ---
O principal aprendizado foi perceber que decisões mais ágeis não precisam ser decisões apressadas. Quando passei a avaliar impacto, esforço e risco de forma objetiva, ficou mais fácil entender o que realmente exigia resposta rápida e o que precisava de mais cautela ou validação.

A aplicação da ferramenta mostrou que um método simples pode trazer mais segurança, clareza e confiança no julgamento profissional, além de ajudar na priorização das atividades, na organização da agenda e na redução de retrabalho. Como resultado, percebi melhora na condução das demandas e mais consciência na forma de decidir dentro da rotina como Analista no Sebrae.",,,,,,,,,,,,,,,,
1830005,1260001,1650006,aprovada,,2026-03-19 13:41:06,2026-03-19 16:30:10,1,,"Estou comprovando esta evidência por meio da aplicação prática da técnica S.T.O.P. em três situações reais da minha rotina de trabalho como Analista no Sebrae, em momentos de pressão, irritação e necessidade de manter o equilíbrio emocional para tomar decisões com mais clareza.

Em cada situação registrada, utilizei as quatro etapas da técnica: S – Stop (parar por alguns segundos), T – Tome fôlego (respirar de forma consciente), O – Observe (perceber pensamentos e emoções sem julgamento) e P – Prossiga (retomar a ação com mais foco e calma). Os registros descrevem o contexto vivido, como eu me sentia antes e depois da aplicação da técnica e qual foi o resultado prático obtido com a decisão tomada de forma mais consciente.

Como evidência, estou enviando um documento em Word contendo os três registros curtos, conforme solicitado na atividade, relacionados a situações de prazo curto, divergência em alinhamento/reunião e acúmulo de tarefas na rotina profissional. A aplicação da técnica contribuiu para melhorar a forma de reagir diante da pressão, favorecendo mais equilíbrio, objetividade e qualidade na condução das demandas.

--- Principal Aprendizado ---
O principal aprendizado foi perceber que parar por alguns segundos antes de reagir já muda bastante a qualidade da resposta diante de situações de pressão. A técnica S.T.O.P. mostrou, na prática, que respirar, observar o que estou sentindo e só depois prosseguir ajuda a reduzir a impulsividade e a agir com mais clareza e equilíbrio.

Também percebi que, mesmo em uma rotina corrida, essa pausa breve evita desgaste desnecessário, melhora a comunicação e contribui para decisões mais conscientes. A experiência reforçou que autocontrole não é deixar de sentir pressão, mas conseguir lidar com ela de forma mais madura, funcional e alinhada ao que a situação realmente exige.",,,,,,,,,,,,,,,,
1860001,1260004,1650006,aprovada,,2026-03-19 17:50:11,2026-03-19 20:15:02,1,,"A evidência desta ação está sendo comprovada por meio da elaboração e organização de um quadro Kanban de demandas, estruturado em etapas de fluxo de trabalho para acompanhamento das atividades da rotina profissional. O quadro foi organizado com colunas de Entrada, Triagem, Em andamento, Aguardando e Concluído, permitindo melhor visualização das demandas, priorização de atividades e acompanhamento das entregas em andamento e finalizadas.

Como comprovação, serão enviados os seguintes arquivos:

print da estrutura do quadro Kanban montado;

print das tarefas distribuídas nas colunas conforme o estágio de execução;

registro visual da ferramenta utilizada para organização das demandas.

A aplicação dessa ação contribuiu para dar mais clareza à rotina, facilitar a priorização de urgências, reduzir dispersões e melhorar o controle das atividades acompanhadas no contexto de trabalho da analista no Sebrae.

--- Principal Aprendizado ---
O principal aprendizado com a realização desta ação foi compreender, de forma prática, a importância da gestão visual das demandas para organizar a rotina de trabalho, priorizar entregas e acompanhar o andamento das atividades com mais clareza e objetividade.

A utilização do Kanban mostrou que, ao visualizar as tarefas por etapas, fica mais fácil identificar gargalos, demandas urgentes, pendências externas e atividades já concluídas, favorecendo uma atuação mais organizada, produtiva e estratégica. Também ficou evidente que o uso de uma ferramenta simples de acompanhamento pode apoiar a tomada de decisão no dia a dia, reduzir esquecimentos e melhorar o planejamento das ações.",,,,,,,,,,,,,,,,
1890001,900644,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:27:30,2026-03-23 14:27:57,1,,"Certificado do Curso Acelere o seu negócio com IA

--- Principal Aprendizado ---
Entender Aplicações Práticas de Inteligência Artificial",,,,,,,,,,,,,,,,
1890002,900643,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:53:22,2026-03-23 14:28:07,1,,"Certificado do curso Transformação Digita

--- Principal Aprendizado ---
Aprimorar Conceitos de Inovação e Transformação Digital no Trabalho",,,,,,,,,,,,,,,,
1890003,900642,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:53:46,2026-03-23 14:28:16,1,,"TED Talk “O poder da empatia” (Brené Brown)

--- Principal Aprendizado ---
- Desenvolver Consciência Relacional e Empatia nas Decisões",,,,,,,,,,,,,,,,
1890004,900641,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:54:13,2026-03-23 14:28:24,1,,"Certificado do curso

--- Principal Aprendizado ---
Aprimorar Conhecimentos em Excel Intermediário",,,,,,,,,,,,,,,,
1890005,900640,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:55:04,2026-03-23 14:28:35,1,,"Certificado do curso de vendas

--- Principal Aprendizado ---
Aperfeiçoar Técnicas de Vendas",,,,,,,,,,,,,,,,
1890006,900639,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:55:25,2026-03-23 14:28:53,1,,"leitura do livro : Como Fazer Amigos e Influenciar Pessoas (Dale Carnegie)

--- Principal Aprendizado ---
Reforçar Comunicação Estratégica e Escuta Ativa",,,,,,,,,,,,,,,,
1890007,900637,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:55:56,2026-03-23 14:29:30,1,,"Leitura do livro Coragem para Liderar (Brené Brown)

--- Principal Aprendizado ---
Reforçar Autoconfiança e Exposição Positiva de Ideias",,,,,,,,,,,,,,,,
1890008,900636,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 11:56:21,2026-03-23 14:29:39,1,,"Certificado do curso Soluções Ágeis

--- Principal Aprendizado ---
Aprimorar a Tomada de Decisão Ágil e Estratégica",,,,,,,,,,,,,,,,
1890009,1140024,1500001,aprovada,,2026-03-20 12:11:21,2026-03-20 13:15:16,1,,"Semana 1 (Segunda a Sexta)
•	Meta da semana: Organizar a planilha de controle de entrega dos kits do projeto Transforma Cidade.
•	Motivo pessoal: Quero ter mais controle das entregas e mostrar resultados concretos do meu trabalho.
•	Resultado:  Consegui realizar.
•	Como me senti: Me senti mais organizado e produtivo. Ter clareza das entregas me deu mais segurança no acompanhamento das ações.
Semana 2
•	Meta da semana: Realizar pelo menos 2 visitas técnicas aos municípios.
•	Motivo pessoal: Quero fortalecer meu relacionamento com os gestores e melhorar minha atuação em campo.
•	Resultado:  Consegui realizar.
•	Como me senti: Senti que estou evoluindo na minha comunicação e articulação institucional. Foi uma semana cansativa, mas muito produtiva.
Semana 3
•	Meta da semana: Apresentar o projeto Transforma Cidade em uma Câmara Municipal.
•	Motivo pessoal: Quero ganhar mais confiança ao falar em público e representar bem o Sebrae.
•	Resultado: Realizado
•	Como me senti: Fiquei um pouco inseguro no início, mas consegui conduzir bem a apresentação. Percebi que ainda posso melhorar minha oratória.
Semana 4
•	Meta da semana: Organizar agenda e alinhar próximas ações do convênio para 2026.
•	Motivo pessoal: Quero ter mais autonomia e planejamento nas minhas atividades.
•	Resultado: Consegui realizar.
•	Como me senti: Me senti mais no controle das minhas atividades e com visão mais clara dos próximos passos.

Evidencias todas por fotos

--- Principal Aprendizado ---
Essa prática me ajudou a perceber que pequenas metas geram grandes avanços. Consegui visualizar melhor meu progresso, manter o foco e me reconectar com o propósito das minhas ações no dia a dia.",,,,,,,,,,,,,,,,
1890010,900638,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p>",2026-03-20 14:30:20,2026-03-23 14:29:48,1,,"Certificado do Curso de Comunicação e Oratória

--- Principal Aprendizado ---
Desenvolver comunicação verbal e não-verbal com clareza, expressividade e assertividade, ampliando influência profissional.",,,,,,,,,,,,,,,,
1920001,1530012,1410004,aprovada,,2026-03-23 12:55:27,2026-03-23 14:55:48,1,,"A evidência enviada será o certificado que essa competência já foi executada no prazo previsto.

--- Principal Aprendizado ---
Saber se posicionar com clareza e segurança, transmitindo a mensagem certa, do jeito certo, para o público certo.
Falar com objetividade (sem rodeios desnecessários)
Adaptar a comunicação ao público (não falar igual para equipe, gestor ou plateia)
Usar estrutura (início que prende, meio que sustenta, final que marca)
Controlar linguagem corporal e voz (não é só o que fala, é como fala)
Ser assertiva → dizer o que precisa ser dito, sem agressividade e sem se omitir",,,,,,,,,,,,,,,,
1920002,900351,1290042,aprovada,,2026-03-23 13:27:59,2026-03-23 14:56:08,1,,"Certificado de conclusão do curso acompanhado dos vídeos gravados, relatório e validação da gestora.

--- Principal Aprendizado ---
O principal aprendizado desta ação está no desenvolvimento consciente da comunicação como uma ferramenta estratégica de relacionamento, e não apenas como transmissão de informação. Ao longo do curso e das práticas propostas, torna-se evidente que falar bem em público envolve muito mais do que domínio do conteúdo: exige clareza na estrutura da mensagem, intencionalidade na forma de se expressar e atenção à forma como o outro recebe e interpreta a comunicação.
A experiência de gravar e analisar as próprias falas contribui significativamente para o autoconhecimento, permitindo identificar pontos fortes e aspectos a melhorar, como postura, entonação, ritmo e segurança. Assim, o maior ganho está na capacidade de ajustar a comunicação de forma mais assertiva, gerando conexões mais efetivas, aumentando a confiança nas interações profissionais e fortalecendo a influência em diferentes contextos.",,,,,,,,,,,,,,,,
1920003,900343,1290042,aprovada,,2026-03-23 13:42:05,2026-03-23 15:37:45,1,,"Certificado do curso, dois vídeos gravados e relatório com autoavaliação e validação da liderança.

--- Principal Aprendizado ---
O principal aprendizado foi o fortalecimento da comunicação assertiva, compreendendo a importância de se posicionar com clareza, segurança e objetividade, sem perder a diplomacia. A prática evidenciou que é possível equilibrar firmeza e empatia, tornando as interações profissionais mais eficazes e alinhadas.",,,,,,,,,,,,,,,,
1920004,900644,1290013,reprovada,"<p>Não identificamos evidência ou comprovação da execução da ação no envio realizado. Por gentileza, revise as instruções de envio e os critérios de comprovação antes de reenviar.</p><p></p>",2026-03-23 14:36:09,2026-03-23 14:56:50,1,,"Certificado do Curso Acelere o seu negócio com IA

--- Principal Aprendizado ---
- Entender Aplicações Práticas de Inteligência Artificial",,,,,,,,,,,,,,,,
1920007,900644,1290013,aprovada,,2026-03-23 16:35:20,2026-03-23 22:51:54,1,,"Certificado do curso

--- Principal Aprendizado ---
Entender Aplicações Práticas de Inteligência Artificial",,,,,,,,,,,,,sim,sim,50,
1920008,900643,1290013,aprovada,,2026-03-23 16:43:01,2026-03-23 22:52:23,1,,"Certificado

--- Principal Aprendizado ---
Aprimorar conhecimentos",,,,,,,,,,,,,sim,sim,50,
1920009,900634,1290013,aprovada,,2026-03-23 16:50:02,2026-03-23 22:53:38,1,,"Certificado

--- Principal Aprendizado ---
Fortalecer Automotivação e Independência na Realização de Atividades",,,,,,,,,,,,,sim,sim,50,
1920010,900638,1290013,aprovada,,2026-03-23 16:51:48,2026-03-23 22:53:49,1,,"Relato

--- Principal Aprendizado ---
Aperfeiçoamento",,,,,,,,,,,,,sim,sim,50,
1920011,900636,1290013,aprovada,,2026-03-23 16:56:32,2026-03-23 22:54:03,1,,"Certificado

--- Principal Aprendizado ---
Aprimoramento de habilidades",,,,,,,,,,,,,sim,sim,50,
1920026,2130033,840001,aprovada,Faltam detalhes na evidência,2026-03-23 14:53:34,2026-03-23 14:53:35,1,,,,,,,,,,,,,,,,,,
1920027,1,1,reprovada,<p>Teste</p>,2026-03-23 14:53:35,2026-03-23 22:52:31,1,,Teste de evidência,,,,,,,,,,,,,nao,,,
1920028,1,1,reprovada,<p>Teste</p>,2026-03-23 14:53:36,2026-03-23 22:52:54,1,,Teste com arquivo,,,,,,,,,,,,,nao,,,
1920029,1,1,reprovada,<p>Teste</p>,2026-03-23 14:53:36,2026-03-23 22:52:36,1,,Teste com texto,,,,,,,,,,,,,nao,,,
1920044,2130051,840001,aprovada,Faltam detalhes na evidência,2026-03-23 14:55:50,2026-03-23 14:55:50,1,,,,,,,,,,,,,,,,,,
1920045,1,1,reprovada,<p>Teste</p>,2026-03-23 14:55:50,2026-03-23 22:52:42,1,,Teste de evidência,,,,,,,,,,,,,nao,,,
1920046,1,1,reprovada,<p>Teste</p>,2026-03-23 14:55:51,2026-03-23 22:52:16,1,,Teste com arquivo,,,,,,,,,,,,,nao,,,
1920047,1,1,reprovada,<p>Teste</p>,2026-03-23 14:55:51,2026-03-23 22:52:48,1,,Teste com texto,,,,,,,,,,,,,nao,,,
1920057,2100017,1290004,aprovada,,2026-03-23 19:43:04,2026-03-23 22:54:32,1,,"Copilei os sistemas que utilizo, considerei o ano passado, em 2026 já não realizo algumas funções que estão na evidência apresentada, contudo achei importante pois pode contribuir com a atuação de algum colega de equipe. Após a copilação criei um infográfico (IA) para visualizar de forma clara e prática cada sistema e, principalmente, as dificuldades.

--- Principal Aprendizado ---
Organização e registro de rotina.",,,,,,,,,,,,,sim,sim,50,
1920058,1110008,1290012,aprovada,,2026-03-23 19:50:03,2026-03-23 22:55:01,1,,"Participando do Program de Lider do Sebrae, onde buscar desenvolvimento pessoal e equilíbrio emocional que parte do princípio de que o ser humano possui uma capacidade natural de autocontrole e principalmente na identificação de interferências emocionais e mentais. Com resultados comprovados de aumento da produtividade e foco, melhora nos relacionamentos e controle emocional.

--- Principal Aprendizado ---
O principal aprendizado do B.E.M. é que o equilíbrio emocional e mental é a base para qualquer resultado na vida, seja pessoal ou profissional. O programa ensina que muitos problemas não estão no ambiente externo, mas sim nas interferências internas que influenciam pensamentos, decisões e comportamentos. Que quando você organiza seu estado interno (mente e emoções), seus resultados externos melhoram automaticamente.",,,,,,,,,,,,,sim,sim,25,
1950001,1500010,1590001,aprovada,,2026-03-24 20:18:12,2026-03-24 21:27:05,1,,"Foi realizada a conclusão do curso “Compliance, do conceito à implementação na prática”.

Capacitação com carga horária de 3 horas e 15 minutos, no dia 21 de janeiro de 2026, sobre:
✅ Conceitos de compliance
✅ Como aplicar compliance na prática nas organizações
✅ Noções de conformidade, ética e governança

--- Como Apliquei ---
Após a participação no curso, passei a incorporar os princípios de compliance nas rotinas de atendimento e nas atividades de orientação empresarial, garantindo maior aderência aos normativos institucionais e aos fluxos operacionais estabelecidos. Levando em conta sempre a importância da transparência, do correto registro das informações e da padronização dos procedimentos, contribuindo para a mitigação de riscos operacionais e para a melhoria da governança nas entregas realizadas.

--- Resultado Prático ---
Maior organização na condução das demandas, redução de inconsistências nos registros e mais segurança na execução das atividades.

--- Principal Aprendizado ---
Compreendi a importância do compliance como ferramenta estratégica para garantir a conformidade, a transparência e a integridade nas atividades institucionais. Aprendi que a aplicação de normas e boas práticas no dia a dia contribui para a redução de riscos, para a melhoria dos processos e para o fortalecimento da credibilidade organizacional.",,,,certificado,2026-01-21 00:00:00,3,"Foi realizada a conclusão do curso “Compliance, do conceito à implementação na prática”.

Capacitação com carga horária de 3 horas e 15 minutos, no dia 21 de janeiro de 2026, sobre:
✅ Conceitos de compliance
✅ Como aplicar compliance na prática nas organizações
✅ Noções de conformidade, ética e governança","Após a participação no curso, passei a incorporar os princípios de compliance nas rotinas de atendimento e nas atividades de orientação empresarial, garantindo maior aderência aos normativos institucionais e aos fluxos operacionais estabelecidos. Levando em conta sempre a importância da transparência, do correto registro das informações e da padronização dos procedimentos, contribuindo para a mitigação de riscos operacionais e para a melhoria da governança nas entregas realizadas.","Maior organização na condução das demandas, redução de inconsistências nos registros e mais segurança na execução das atividades.",75,"Compreendi a importância do compliance como ferramenta estratégica para garantir a conformidade, a transparência e a integridade nas atividades institucionais. Aprendi que a aplicação de normas e boas práticas no dia a dia contribui para a redução de riscos, para a melhoria dos processos e para o fortalecimento da credibilidade organizacional.",,sim,sim,75,
1950002,1500010,1590001,aprovada,,2026-03-24 20:22:22,2026-03-24 21:26:39,1,,"Após a realização do curso, passei a adotar práticas mais seguras no tratamento das informações institucionais e no atendimento aos clientes, garantindo maior cuidado com dados sensíveis e com o correto armazenamento de documentos e registros. Também passei a orientar colegas e clientes sobre a importância da confidencialidade das informações, do uso adequado de sistemas e da prevenção de riscos digitais no ambiente de trabalho.

--- Como Apliquei ---
Após a realização do curso, passei a adotar práticas mais seguras no tratamento das informações institucionais e no atendimento aos clientes, garantindo maior cuidado com dados sensíveis e com o correto armazenamento de documentos e registros. Também passei a orientar colegas e clientes sobre a importância da confidencialidade das informações, do uso adequado de sistemas e da prevenção de riscos digitais no ambiente de trabalho.

--- Resultado Prático ---
Foi possível perceber maior organização e segurança no manuseio das informações, redução de riscos relacionados à exposição de dados e mais confiança na utilização dos sistemas institucionais.

--- Principal Aprendizado ---
Compreendi que a segurança da informação é fundamental para proteger dados, garantir a continuidade das atividades e preservar a credibilidade institucional, sendo responsabilidade de todos adotar boas práticas no uso e compartilhamento das informações.",,,,certificado,2026-01-22 00:00:00,10,"Após a realização do curso, passei a adotar práticas mais seguras no tratamento das informações institucionais e no atendimento aos clientes, garantindo maior cuidado com dados sensíveis e com o correto armazenamento de documentos e registros. Também passei a orientar colegas e clientes sobre a importância da confidencialidade das informações, do uso adequado de sistemas e da prevenção de riscos digitais no ambiente de trabalho.","Após a realização do curso, passei a adotar práticas mais seguras no tratamento das informações institucionais e no atendimento aos clientes, garantindo maior cuidado com dados sensíveis e com o correto armazenamento de documentos e registros. Também passei a orientar colegas e clientes sobre a importância da confidencialidade das informações, do uso adequado de sistemas e da prevenção de riscos digitais no ambiente de trabalho.","Foi possível perceber maior organização e segurança no manuseio das informações, redução de riscos relacionados à exposição de dados e mais confiança na utilização dos sistemas institucionais.",75,"Compreendi que a segurança da informação é fundamental para proteger dados, garantir a continuidade das atividades e preservar a credibilidade institucional, sendo responsabilidade de todos adotar boas práticas no uso e compartilhamento das informações.",,sim,sim,75,
